uniqueID,partyAbbrev,partyName,partyFrom,partyTo,partyChangedName,partySimplifiedName,partySpecificDateInputted,partyComments
ONeill1961,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Opperman1904,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Orchard1871,LIB,Liberal Party of Australia,NA,1917-02-17,NA,Liberals,NA,NA
Orchard1871,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Organ1956,GRN,Australian Greens,NA,NA,NA,Australian Greens,NA,NA
Ormonde1901,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Osborne1909,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
OSullivan1900,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
OSullivan1957,NP,The Nationals,NA,NA,NA,The Nationals,NA,NA
OSullivan1986,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
OToole1956,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Owens1958,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ozanne1877,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Page1861,ALP,Australian Labor Party,1903-01-01,NA,NA,Labor,NA,NA
Page1861,FT,Free Trade,NA,1903-01-01,NA,Free Trade,NA,NA
Page1880,CP,Australian Country Party,1920-01-01,NA,NA,Nationals,NA,NA
Page1880,FSU,Farmers and Settlers Union,NA,1920-01-01,NA,Farmers and Settlers Union,NA,NA
Palmer1859,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,NA,Liberal Party of Australia,NA,NA
Palmer1859,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Palmer1859,PROT,Protectionist Party,NA,1910-01-01,NA,Protectionist Party,NA,NA
Palmer1954,PUP,Palmer United Party,NA,NA,NA,Palmer United Party,NA,NA
Paltridge1910,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Panizza1931,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Parer1936,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Parke1966,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Parkhill1879,NAT,Nationalist Party,NA,1931-01-01,NA,Nationalist Party,NA,NA
Parkhill1879,UAP,United Australia Party,1931-01-01,NA,NA,United Australia Party,NA,NA
Parry1960,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Parsons1881,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Pasin1977,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Paterson1844,IND,Independent,NA,NA,NA,Independent,NA,NA
Paterson1882,CP,Australian Country Party,NA,1937-01-01,NA,Nationals,1,NA
Paterson1882,LCP,Liberal Country League,1940-01-01,NA,NA,Liberal Country League,1,NA
Paterson1882,ST CP,State Country Party,1937-01-01,1940-01-01,NA,State Country Party,1,NA
Paterson1987,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Patrick1967,CA,Centre Alliance,2018-06-08,NA,NA,Centre Alliance,NA,NA
Patrick1967,NXT,Nick Xenophon Team,NA,2018-06-08,1,Nick Xenophon Team,NA,NA
Patten1859,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Patterson1927,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Patterson1944,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Payne1866,NAT,Nationalist Party,NA,1931-01-01,NA,Nationalist Party,NA,NA
Payne1866,UAP,United Australia Party,1931-01-01,NA,NA,United Australia Party,NA,NA
Payne1964,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Payne1982,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Peacock1939,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pearce1870,ALP,Australian Labor Party,NA,1917-01-01,NA,Labor,1,NA
Pearce1870,NAT,Nationalist Party,1917-01-01,1931-01-01,NA,Nationalist Party,1,NA
Pearce1870,UAP,United Australia Party,1931-01-01,NA,NA,United Australia Party,1,NA
Pearce1917,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pearce1963,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pearce1967,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pearsall1920,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pearson1905,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Peris1971,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Perkins1878,NAT,Nationalist Party,NA,1929-12-12,NA,Nationalist Party,NA,NA
Perkins1878,UAP,United Australia Party,1931-12-19,NA,NA,United Australia Party,NA,NA
Perrett1966,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Peters1897,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Pettitt1910,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Phelps1957,IND,Independent,NA,NA,NA,Independent,NA,NA
Phillips1855,PROT,Protectionist Party,NA,NA,NA,Protectionist Party,NA,NA
Phillips1970,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Piesse1848,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Piesse1900,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Pigott1866,LIB,Liberal Party of Australia,NA,1917-02-17,NA,Liberals,NA,NA
Pigott1866,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Pitt1969,NP,The Nationals,NA,NA,NA,The Nationals,NA,NA
Pittard1902,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Plain1868,NAT,Nationalist Party,NA,1931-01-01,NA,Nationalist Party,1,NA
Plain1868,UAP,United Australia Party,1931-01-01,NA,NA,United Australia Party,1,NA
Playford1837,PROT,Protectionist Party,NA,NA,NA,Protectionist Party,NA,NA
Plibersek1969,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Poke1906,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Pollard1894,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Polley1957,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Porter1950,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Porter1970,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Poulter1913,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Powell1942,AD,Australian Democrats,NA,1992-07-01,NA,Australian Democrats,1,NA
Powell1942,IND,Independent,1992-07-01,NA,NA,Independent,1,NA
Power1883,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Poynton1853,ALP,Australian Labor Party,1903-12-16,1917-02-17,NA,Labor,NA,NA
Poynton1853,FT,Free Trade,NA,1903-12-16,NA,Free Trade,NA,NA
Poynton1853,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Poyser1915,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Pratt1948,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pratt1972,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Pratten1865,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Pratten1899,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Prentice1953,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Price1882,ALP,Australian Labor Party,NA,1931-01-01,NA,Labor,NA,NA
Price1882,UAP,United Australia Party,1931-01-01,NA,NA,United Australia Party,NA,NA
Price1892,UAP,United Australia Party,NA,NA,NA,United Australia Party,NA,NA
Price1945,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Price1963,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Primmer1924,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Prosser1948,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Prowse1871,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Prowse1905,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Pulsford1844,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Punch1957,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Puplick1948,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Pyne1967,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Quick1852,IND PROT,Independent Protectionist,1906-01-01,1910-01-01,NA,Independent Protectionist,NA,NA
Quick1852,LIB,Liberal Party of Australia,1910-01-01,NA,NA,Liberal Party of Australia,NA,NA
Quick1852,PROT,Protectionist Party,NA,1906-01-01,NA,Protectionist Party,NA,NA
Quick1941,ALP,Australian Labor Party,NA,2007-08-01,NA,Labor,NA,NA
Quick1941,IND,Independent,2007-08-01,NA,NA,Independent,NA,NA
Quirke1950,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Rae1860,ALP,Australian Labor Party,NA,1931-01-01,NA,Labor,1,NA
Rae1860,LANG LAB,Lang Labor Party,1931-01-01,NA,NA,Lang Labor Party,1,NA
Rae1932,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Raguse1960,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ramsey1956,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Randall1953,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rankin1887,CP,Australian Country Party,1943-01-01,NA,NA,Nationals,NA,NA
Rankin1887,ST CP,State Country Party,NA,1940-01-01,NA,State Country Party,NA,NA
Rankin1887,UCP,United Country Party,1940-01-01,1943-01-01,NA,United Country Party,NA,NA
Rankin1908,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Ray1947,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Rea1963,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ready1878,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Reeves1952,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Reid1842,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Reid1845,ANTI-SOC,Anti-Socialist Party,1906-01-01,NA,NA,Anti-Socialist Party,NA,Name change
Reid1845,FT,Free Trade,NA,1906-01-01,NA,Free Trade,NA,NA
Reid1856,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Reid1886,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Reid1916,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Reid1933,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
ReidMargaret1935,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
ReidNicholas1935,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Reith1950,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rennick1970,LIB,Liberal Party of Australia,NA,NA,NA,Liberal Party of Australia,NA,NA
Reynolds1923,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Reynolds1941,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Reynolds1965,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rhiannon1951,GRN,Australian Greens,NA,NA,NA,Australian Greens,NA,NA
Rice1960,GRN,Australian Greens,NA,NA,NA,Australian Greens,NA,NA
Richardson1939,LIB,Liberal Party of Australia,NA,1977-10-01,NA,Liberals,NA,NA
Richardson1939,PP,Progress Party,1977-10-01,NA,NA,Progress Party,NA,NA
Richardson1949,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Richardson1958,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Ridgeway1962,AD,Australian Democrats,NA,NA,NA,Australian Democrats,NA,NA
Ridley1909,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Riggall1941,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Riley1859,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Riley1892,ALP,Australian Labor Party,NA,1931-01-01,NA,Labor,NA,NA
Riley1892,FLP,Federal Labor Party,1931-01-01,NA,NA,Federal Labor Party,NA,NA
Riordan1886,ALP,Australian Labor Party,NA,1931-01-01,NA,Labor,NA,NA
Riordan1886,FLP,Federal Labor Party,1931-01-01,NA,NA,Federal Labor Party,NA,NA
Riordan1908,ALP,Australian Labor Party,1936-01-01,NA,NA,Labor,NA,NA
Riordan1908,FLP,Federal Labor Party,NA,1936-01-01,NA,Federal Labor Party,NA,NA
Riordan1930,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ripoll1966,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Rishworth1978,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Robb1951,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Robert1970,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Roberton1900,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Roberts1869,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Roberts1955,PHON,Pauline Hansons One Nation,NA,NA,NA,Pauline Hansons One Nation,NA,NA
Robertson1882,CP,Australian Country Party,1955-01-01,NA,NA,Australian Country Party,1,NA
Robertson1882,LIB,Liberal Party of Australia,NA,1955-01-01,NA,Liberals,1,NA
Robertson1929,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Robinson1872,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Robinson1877,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Robinson1907,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Robinson1927,CP,Australian Country Party,NA,1975-05-03,1,Nationals,NA,NA
Robinson1927,NCP,National Country Party,1975-05-03,1982-10-17,1,Nationals,NA,NA
Robinson1927,NPA,National Party of Australia,1982-10-17,NA,NA,Nationals,NA,NA
Robinson1929,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rocher1936,IND,Independent,1995-08-01,NA,NA,Independent,NA,NA
Rocher1936,LIB,Liberal Party of Australia,NA,1995-08-01,NA,Liberals,NA,NA
Rodgers1875,LIB,Liberal Party of Australia,NA,1917-02-17,NA,Liberals,NA,NA
Rodgers1875,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Ronald1861,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ronaldson1954,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rosevear1892,ALP,Australian Labor Party,1936-01-01,1940-01-01,NA,Labor,NA,NA
Rosevear1892,ALP,Australian Labor Party,1941-01-01,NA,NA,Labor,NA,NA
Rosevear1892,ALP (N-C),Australian Labor Party (Non-Communist),1940-01-01,1941-02-01,NA,Australian Labor Party (Non-Communist),NA,NA
Rosevear1892,LANG LAB,Lang Labor Party,NA,1936-01-01,NA,Lang Labor Party,NA,NA
Rowe1872,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Rowell1851,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Rowland1971,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Roxon1967,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Roy1990,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Rudd1957,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ruddock1943,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Russell1842,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Russell1878,ALP,Australian Labor Party,NA,1917-01-01,NA,Labor,1,NA
Russell1878,NAT,Nationalist Party,1917-01-01,NA,NA,Nationalist Party,1,NA
Russell1890,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Russell1907,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Ruston1963,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Ryan1876,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ryan1884,LIB,Liberal Party of Australia,1944-01-01,NA,NA,Liberal Party of Australia,NA,NA
Ryan1884,UAP,United Australia Party,NA,1944-01-01,NA,United Australia Party,NA,NA
Ryan1890,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ryan1942,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ryan1961,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Ryan1973,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Ryrie1865,LIB,Liberal Party of Australia,NA,1917-02-17,NA,Liberals,NA,NA
Ryrie1865,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Saffin1954,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sainsbury1940,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Salmon1861,LIB,Liberal Party of Australia,1910-01-01,NA,NA,Liberal Party of Australia,NA,NA
Salmon1861,PROT,Protectionist Party,NA,1910-01-01,NA,Protectionist Party,NA,NA
Sampson1863,IND PROT,Independent Protectionist,NA,1910-01-01,NA,Independent Protectionist,NA,NA
Sampson1863,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,NA,Liberal Party of Australia,NA,NA
Sampson1863,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Sampson1882,LIB,Liberal Party of Australia,1944-01-01,NA,NA,Liberal Party of Australia,1,NA
Sampson1882,NAT,Nationalist Party,NA,1931-01-01,NA,Nationalist Party,1,NA
Sampson1882,UAP,United Australia Party,1931-01-01,1944-01-01,NA,United Australia Party,1,NA
Sanders1932,AD,Australian Democrats,NA,NA,NA,Australian Democrats,NA,NA
Sandford1895,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Santoro1956,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sargood1834,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Saunders1855,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Saunderson1948,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sawers1844,PROT,Protectionist Party,NA,NA,NA,Protectionist Party,NA,NA
Sawford1944,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sayers1845,ANTI-SOC,Anti-Socialist Party,NA,NA,NA,Anti-Socialist Party,NA,NA
Scarr1969,LIB,Liberal Party of Australia,NA,NA,NA,Liberal Party of Australia,NA,NA
Schacht1946,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Scholes1931,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Scholfield1894,UAP,United Australia Party,NA,NA,NA,United Australia Party,NA,NA
Schultz1939,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sciacca1947,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Scott1910,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Scott1920,CP,Australian Country Party,NA,1975-05-03,1,Nationals,NA,NA
Scott1920,NCP,National Country Party,1975-05-03,1982-10-17,1,Nationals,NA,NA
Scott1920,NPA,National Party of Australia,1982-10-17,NA,NA,Nationals,NA,NA
Scott1934,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Scott1943,NP,The Nationals,2003-10-11,NA,NA,Nationals,NA,NA
Scott1943,NPA,National Party of Australia,NA,2003-10-11,NA,Nationals,NA,NA
Scott1947,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Scott1977,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Scullin1876,ALP,Australian Labor Party,NA,1931-01-01,NA,Labor,NA,NA
Scullin1876,ALP,Australian Labor Party,1936-01-01,NA,NA,Labor,NA,NA
Scullin1876,FLP,Federal Labor Party,1931-01-01,1936-01-01,NA,Federal Labor Party,NA,NA
Scullion1956,CLP,Country Liberal Party (Northern Territory),NA,NA,NA,Country Liberal Party (Northern Territory),NA,NA
Scully1890,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Seabrook1867,NAT,Nationalist Party,NA,NA,NA,Nationalist Party,NA,NA
Secker1956,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Senior1850,ALP,Australian Labor Party,NA,1917-01-01,NA,Labor,1,NA
Senior1850,NAT,Nationalist Party,1917-01-01,NA,NA,Nationalist Party,1,NA
Sercombe1949,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Seselja1977,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Seward1884,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Sexton1905,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Shack1953,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Shannon1862,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sharkie1972,CA,Centre Alliance,2018-04-10,NA,NA,Centre Alliance,NA,NA
Sharkie1972,NXT,Nick Xenophon Team,NA,2018-04-10,1,Nick Xenophon Team,NA,NA
Sharma1975,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sharp1954,NPA,National Party of Australia,NA,NA,NA,Nationals,NA,NA
Sharpe1868,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Shaw1913,CP,Australian Country Party,NA,NA,NA,Nationals,NA,NA
Sheehan1885,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sheehan1891,ALP,Australian Labor Party,NA,1940-01-01,NA,Labor,NA,NA
Sheehan1891,ALP,Australian Labor Party,1941-01-01,NA,NA,Labor,NA,NA
Sheehan1891,ALP (N-C),Australian Labor Party (Non-Communist),1940-01-01,1941-02-01,NA,Australian Labor Party (Non-Communist),NA,NA
Sheehy1899,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sheil1929,CP,Australian Country Party,NA,1975-05-03,1,Nationals,NA,NA
Sheil1929,NCP,National Country Party,1975-05-03,1982-10-17,1,Nationals,NA,NA
Sheil1929,NPA,National Party of Australia,1982-10-17,NA,NA,Nationals,NA,NA
Sheldon1961,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sherrington1902,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sherry1924,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sherry1955,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Shipton1936,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Short1936,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Short1956,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Shorten1967,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sibraa1937,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Siddons1927,AD,Australian Democrats,NA,1986-11-01,NA,Australian Democrats,1,NA
Siddons1927,IND,Independent,1986-11-01,1987-03-01,NA,Independent,1,NA
Siddons1927,UNITE AP,Unite Australia Party (John Siddons Group),1987-03-01,NA,NA,Unite Australia Party (John Siddons Group),1,NA
Sidebottom1951,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Siewert1961,GRN,Australian Greens,NA,NA,NA,Australian Greens,NA,NA
Sim1917,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Simmonds1889,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Simmonds1985,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Simmons1947,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Simms1984,GRN,Australian Greens,NA,NA,NA,Australian Greens,NA,NA
Simon1936,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Simpkins1964,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sinclair1864,ANTI-SOC,Anti-Socialist Party,NA,1910-01-01,NA,Anti-Socialist Party,NA,NA
Sinclair1864,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,NA,Liberal Party of Australia,NA,NA
Sinclair1864,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Sinclair1929,CP,Australian Country Party,NA,1975-05-03,1,Nationals,NA,NA
Sinclair1929,NCP,National Country Party,1975-05-03,1982-10-17,1,Nationals,NA,NA
Sinclair1929,NPA,National Party of Australia,1982-10-17,NA,NA,Nationals,NA,NA
Singh1972,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Sinodinos1957,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Skene1845,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Slipper1950,IND,Independent,2011-11-24,NA,NA,Independent,NA,NA
Slipper1950,LIB,Liberal Party of Australia,1993-03-13,2011-11-24,NA,Liberal Party of Australia,NA,Resigned from the party on becoming speaker.
Slipper1950,NPA,National Party of Australia,NA,1987-07-11,NA,Nationals,NA,NA
Small1988,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Smith1851,ANTI-SOC,Anti-Socialist Party,1906-01-01,1910-01-01,NA,Anti-Socialist Party,NA,Name change
Smith1851,FT,Free Trade,NA,1906-01-01,NA,Free Trade,NA,NA
Smith1851,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,NA,Liberal Party of Australia,NA,NA
Smith1851,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Smith1856,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Smith1881,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Smith1939,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Smith1950,IND,Independent,1998-05-01,NA,NA,Independent,NA,NA
Smith1950,LIB,Liberal Party of Australia,NA,1998-05-01,NA,Liberals,NA,NA
Smith1954,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Smith1955,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Smith1967,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Smith1969,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Smith1970,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Smith1986,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
SmithMiles1869,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
SmithWilliam1869,ALP,Australian Labor Party,NA,1917-02-17,NA,Labor,NA,NA
SmithWilliam1869,NAT,Nationalist Party,1917-02-17,NA,NA,Nationalist Party,NA,NA
Smyth1959,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Smyth1976,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Snedden1926,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Snow1934,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Snowdon1950,ALP,Australian Labor Party,NA,NA,NA,Labor,NA,NA
Solomon1839,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Solomon1853,FT,Free Trade,NA,NA,NA,Free Trade,NA,NA
Solomon1931,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Somlyay1946,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Southcott1967,LIB,Liberal Party of Australia,NA,NA,NA,Liberals,NA,NA
Sowada1961,AD,Australian Democrats,NA,NA,NA,Australian Democrats,NA,NA
